@RELATION FEATURES

@ATTRIBUTE openml_data_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE EquivalentNumberOfAtts NUMERIC
@ATTRIBUTE Quartile3KurtosisOfNumericAtts NUMERIC
@ATTRIBUTE RandomTreeDepth2AUC NUMERIC
@ATTRIBUTE DecisionStumpKappa NUMERIC
@ATTRIBUTE REPTreeDepth1ErrRate NUMERIC
@ATTRIBUTE MeanSkewnessOfNumericAtts NUMERIC
@ATTRIBUTE MinStdDevOfNumericAtts NUMERIC
@ATTRIBUTE Quartile3MutualInformation NUMERIC
@ATTRIBUTE MaxMutualInformation NUMERIC
@ATTRIBUTE MeanMeansOfNumericAtts NUMERIC
@ATTRIBUTE MinSkewnessOfNumericAtts NUMERIC
@ATTRIBUTE MinNominalAttDistinctValues NUMERIC
@ATTRIBUTE RandomTreeDepth1ErrRate NUMERIC
@ATTRIBUTE Quartile1StdDevOfNumericAtts NUMERIC
@ATTRIBUTE Quartile1MeansOfNumericAtts NUMERIC
@ATTRIBUTE MeanNominalAttDistinctValues NUMERIC
@ATTRIBUTE HoeffdingAdwin.warnings NUMERIC
@ATTRIBUTE J48.00001.Kappa NUMERIC
@ATTRIBUTE HoeffdingAdwin.changes NUMERIC
@ATTRIBUTE HoeffdingDDM.changes NUMERIC
@ATTRIBUTE J48.001.Kappa NUMERIC
@ATTRIBUTE REPTreeDepth3Kappa NUMERIC
@ATTRIBUTE J48.0001.ErrRate NUMERIC
@ATTRIBUTE MajorityClassSize NUMERIC
@ATTRIBUTE Quartile2KurtosisOfNumericAtts NUMERIC
@ATTRIBUTE J48.001.ErrRate NUMERIC
@ATTRIBUTE MinAttributeEntropy NUMERIC
@ATTRIBUTE Quartile2MutualInformation NUMERIC
@ATTRIBUTE RandomTreeDepth3ErrRate NUMERIC
@ATTRIBUTE PercentageOfSymbolicFeatures NUMERIC
@ATTRIBUTE MaxSkewnessOfNumericAtts NUMERIC
@ATTRIBUTE RandomTreeDepth3AUC NUMERIC
@ATTRIBUTE NumberOfSymbolicFeatures NUMERIC
@ATTRIBUTE J48.00001.AUC NUMERIC
@ATTRIBUTE MaxNominalAttDistinctValues NUMERIC
@ATTRIBUTE Quartile2MeansOfNumericAtts NUMERIC
@ATTRIBUTE MaxKurtosisOfNumericAtts NUMERIC
@ATTRIBUTE NoiseToSignalRatio NUMERIC
@ATTRIBUTE NumberOfNumericFeatures NUMERIC
@ATTRIBUTE Quartile1MutualInformation NUMERIC
@ATTRIBUTE Quartile2AttributeEntropy NUMERIC
@ATTRIBUTE NumberOfFeatures NUMERIC
@ATTRIBUTE NaiveBayesKappa NUMERIC
@ATTRIBUTE NaiveBayesErrRate NUMERIC
@ATTRIBUTE Quartile3MeansOfNumericAtts NUMERIC
@ATTRIBUTE MeanKurtosisOfNumericAtts NUMERIC
@ATTRIBUTE MeanAttributeEntropy NUMERIC
@ATTRIBUTE PercentageOfMissingValues NUMERIC
@ATTRIBUTE REPTreeDepth1Kappa NUMERIC
@ATTRIBUTE MaxAttributeEntropy NUMERIC
@ATTRIBUTE PercentageOfNumericFeatures NUMERIC
@ATTRIBUTE StdvNominalAttDistinctValues NUMERIC
@ATTRIBUTE MeanMutualInformation NUMERIC
@ATTRIBUTE NumberOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE Quartile1AttributeEntropy NUMERIC
@ATTRIBUTE REPTreeDepth3AUC NUMERIC
@ATTRIBUTE NaiveBayesDdm.warnings NUMERIC
@ATTRIBUTE RandomTreeDepth2ErrRate NUMERIC
@ATTRIBUTE REPTreeDepth2Kappa NUMERIC
@ATTRIBUTE MinMeansOfNumericAtts NUMERIC
@ATTRIBUTE ClassEntropy NUMERIC
@ATTRIBUTE NaiveBayesAUC NUMERIC
@ATTRIBUTE MeanStdDevOfNumericAtts NUMERIC
@ATTRIBUTE Quartile1SkewnessOfNumericAtts NUMERIC
@ATTRIBUTE Quartile3StdDevOfNumericAtts NUMERIC
@ATTRIBUTE HoeffdingDDM.warnings NUMERIC
@ATTRIBUTE RandomTreeDepth2Kappa NUMERIC
@ATTRIBUTE NumberOfInstances NUMERIC
@ATTRIBUTE RandomTreeDepth1Kappa NUMERIC
@ATTRIBUTE DecisionStumpAUC NUMERIC
@ATTRIBUTE MinorityClassSize NUMERIC
@ATTRIBUTE J48.0001.Kappa NUMERIC
@ATTRIBUTE PercentageOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE MinKurtosisOfNumericAtts NUMERIC
@ATTRIBUTE REPTreeDepth2AUC NUMERIC
@ATTRIBUTE MajorityClassPercentage NUMERIC
@ATTRIBUTE J48.00001.ErrRate NUMERIC
@ATTRIBUTE REPTreeDepth1AUC NUMERIC
@ATTRIBUTE DefaultAccuracy NUMERIC
@ATTRIBUTE MinMutualInformation NUMERIC
@ATTRIBUTE REPTreeDepth2ErrRate NUMERIC
@ATTRIBUTE NumberOfMissingValues NUMERIC
@ATTRIBUTE RandomTreeDepth3Kappa NUMERIC
@ATTRIBUTE Quartile3SkewnessOfNumericAtts NUMERIC
@ATTRIBUTE Dimensionality NUMERIC
@ATTRIBUTE J48.001.AUC NUMERIC
@ATTRIBUTE J48.0001.AUC NUMERIC
@ATTRIBUTE Quartile1KurtosisOfNumericAtts NUMERIC
@ATTRIBUTE NaiveBayesAdwin.changes NUMERIC
@ATTRIBUTE MaxStdDevOfNumericAtts NUMERIC
@ATTRIBUTE Quartile2SkewnessOfNumericAtts NUMERIC
@ATTRIBUTE NumberOfClasses NUMERIC
@ATTRIBUTE Quartile3AttributeEntropy NUMERIC
@ATTRIBUTE DecisionStumpErrRate NUMERIC
@ATTRIBUTE NaiveBayesDdm.changes NUMERIC
@ATTRIBUTE MaxMeansOfNumericAtts NUMERIC
@ATTRIBUTE NaiveBayesAdwin.warnings NUMERIC
@ATTRIBUTE MinorityClassPerentage NUMERIC
@ATTRIBUTE Quartile2StdDevOfNumericAtts NUMERIC
@ATTRIBUTE NumberOfBinaryFeatures NUMERIC
@ATTRIBUTE RandomTreeDepth1AUC NUMERIC
@ATTRIBUTE REPTreeDepth3ErrRate NUMERIC
@ATTRIBUTE PercentageOfBinaryFeatures NUMERIC

@DATA
1715,1,NaN,7.973428849700271,0.83,0.10611111111111111,0.2055,0.9142553921250606,0.0,NaN,NaN,122.92534263832314,-21.166219538631086,-1.0,0.306,2.1498964255065296,0.541537610619469,-1.0,0.0,0.7666666666666667,1.0,9.0,0.7666666666666667,0.7716666666666666,0.21,200.0,0.7089649273092662,0.21,NaN,NaN,0.306,1.5384615384615385,21.166219538630987,0.83,1.0,0.8896487500000001,-1.0,22.4741592920354,446.00663716814086,NaN,64.0,NaN,NaN,65.0,0.9244444444444445,0.068,69.8695652173913,13.222761328183434,-1.0,0.0,0.7716666666666666,NaN,98.46153846153847,-1.0,NaN,0.0,NaN,0.9227765277777779,8.0,0.306,0.7716666666666666,-23.49911504424778,3.321928094887362,0.9956313888888889,33.09249534775489,-0.11190706291394144,19.51230890627917,4.0,0.6599999999999999,2000.0,0.6599999999999999,0.6936666666666667,200.0,0.7666666666666667,0.0,-1.8165229642152725,0.9227765277777779,10.0,0.21,0.9227765277777779,0.1,NaN,0.2055,0.0,0.6599999999999999,2.2470963817990213,0.0325,0.8896487500000001,0.8896487500000001,-0.11129205053630997,1.0,7947.066341939275,0.4165116378208174,10.0,NaN,0.8045,9.0,13207.129353233831,0.0,10.0,8.969189393861358,0.0,0.83,0.2055,0.0
1717,1,NaN,7.973428849700271,0.8167275,0.10944444444444444,0.2935,0.9117928139989596,0.0,NaN,NaN,132.60784377716573,-21.166219538631086,-1.0,0.3345,2.1016873181471327,0.5472345132743361,-1.0,0.0,0.6716666666666667,4.0,9.0,0.6716666666666667,0.6738888888888889,0.2955,200.0,0.7089649273092662,0.2955,NaN,NaN,0.3345,14.285714285714285,21.166219538630987,0.8167275,1.0,0.9113406944444443,-1.0,22.32,446.00663716814086,NaN,6.0,NaN,NaN,7.0,0.6672222222222223,0.2995,69.8695652173913,13.090467948929883,-1.0,0.0,0.6738888888888889,NaN,85.71428571428571,-1.0,NaN,0.0,NaN,0.9442476388888889,7.0,0.3345,0.6738888888888889,-23.49911504424778,3.321928094887362,0.9512127777777779,37.8568266740338,-0.10885687783986406,19.51230890627917,4.0,0.6283333333333333,2000.0,0.6283333333333333,0.7612499999999999,200.0,0.6716666666666667,0.0,-1.8165229642152725,0.9442476388888889,10.0,0.2955,0.9442476388888889,0.1,NaN,0.2935,0.0,0.6283333333333333,2.1798407195521747,0.0035,0.9113406944444443,0.9113406944444443,-0.12407278912941,3.0,7947.066341939275,0.4183033260475714,10.0,NaN,0.8015,8.0,13207.129353233831,0.0,10.0,8.901435489677405,0.0,0.8167275,0.2935,0.0
1719,1,9.54503352862591,0.0,0.7995606944444443,0.10388888888888889,0.293,0.0,0.0,0.416425330283185,0.69725435953817,0.0,0.0,5.0,0.409,0.0,0.0,6.866666666666666,0.0,0.7255555555555556,1.0,9.0,0.7255555555555556,0.6744444444444444,0.247,200.0,0.0,0.247,0.5344604897233257,0.35220018419418,0.409,100.0,0.0,0.7995606944444443,241.0,0.8903826388888888,7.0,0.0,0.0,4.1259539520417,0.0,0.26666342391335,1.7885772678104699,241.0,0.9222222222222223,0.07,0.0,0.0,1.783969683848514,0.0,0.6744444444444444,2.485861365938934,0.0,0.4914896378930154,0.34802686495807234,0.0,1.6279751735710573,0.8865322222222223,0.0,0.409,0.6744444444444444,0.0,3.321928094887362,0.9948102777777779,0.0,0.0,0.0,0.0,0.5455555555555556,2000.0,0.5455555555555556,0.7220933333333333,200.0,0.7255555555555556,0.0,0.0,0.8865322222222223,10.0,0.247,0.8865322222222223,0.1,0.04048954203075,0.293,0.0,0.5455555555555556,0.0,0.1205,0.8903826388888888,0.8903826388888888,0.0,1.0,0.0,0.0,10.0,1.9614414127795166,0.8065,9.0,0.0,0.0,10.0,0.0,0.0,0.7995606944444443,0.293,0.0
1720,1,10.538249177645039,0.0,0.884200535601469,0.0,0.15046296296296297,0.0,0.0,0.2302933116434975,0.26218435655426,0.0,0.0,3.0,0.17418981481481483,0.0,0.0,3.5,0.0,0.7124332587407025,6.0,3.0,0.7124332587407025,0.6739792986142961,0.13078703703703703,1210.0,0.0,0.13078703703703703,1.584962500721156,0.085076458045545,0.17418981481481483,100.0,0.0,0.884200535601469,7.0,0.9674069051181599,4.0,0.0,0.0,14.666394799843093,0.0,0.023627535092364996,1.792481250360578,7.0,0.6467669425393134,0.15219907407407407,0.0,0.0,1.792481250360578,0.0,0.6739792986142961,2.0,0.0,0.5477225575051661,0.11441568230991667,0.0,1.584962500721156,0.9639699018745697,6.0,0.17418981481481483,0.6739792986142961,0.0,1.2057409700121753,0.9709622827748403,0.0,0.0,0.0,6.0,0.6066668683263258,1728.0,0.6066668683263258,0.7216223610073902,65.0,0.7124332587407025,0.0,0.0,0.9639699018745697,70.02314814814815,0.13078703703703703,0.9639699018745697,0.7002314814814815,0.00448571662663,0.15046296296296297,0.0,0.6066668683263258,0.0,0.004050925925925926,0.9674069051181599,0.9674069051181599,0.0,6.0,0.0,0.0,4.0,2.0,0.29976851851851855,3.0,0.0,0.0,3.761574074074074,0.0,0.0,0.884200535601469,0.15046296296296297,0.0
1721,1,NaN,7.973428849700271,0.7797222222222222,0.10444444444444444,0.3295,0.9057309308662985,0.0,NaN,NaN,130.41858903666272,-21.166219538631086,-1.0,0.3965,2.1498964255065296,0.772382740359834,-1.0,0.0,0.645,3.0,9.0,0.645,0.6338888888888888,0.3195,200.0,0.7089649273092662,0.3195,NaN,NaN,0.3965,2.083333333333333,21.166219538630987,0.7797222222222222,1.0,0.8609231944444445,-1.0,23.603853982300883,446.00663716814086,NaN,47.0,NaN,NaN,48.0,0.6994444444444445,0.2705,69.8695652173913,12.474998306132298,-1.0,0.0,0.6338888888888888,NaN,97.91666666666666,-1.0,NaN,0.0,NaN,0.8958765277777778,6.0,0.3965,0.6338888888888888,-23.49911504424778,3.321928094887362,0.9590269444444445,37.96977734526576,-0.08714011643006454,20.033800114887864,4.0,0.5594444444444445,2000.0,0.5594444444444445,0.6806197222222223,200.0,0.645,0.0,-1.8165229642152725,0.8958765277777778,10.0,0.3195,0.8958765277777778,0.1,NaN,0.3295,0.0,0.5594444444444445,1.792520841093615,0.024,0.8609231944444445,0.8609231944444445,-0.1343189710058228,3.0,7947.066341939275,0.44875601363846773,10.0,NaN,0.806,9.0,13207.129353233831,0.0,10.0,9.99826178416334,0.0,0.7797222222222222,0.3295,0.0
1722,1,53.274885238451205,7.973428849700271,0.6012886776675508,0.0,0.4881194840461643,0.9052469571646545,0.0,0.04013859922938,0.07090633894894,130.18070589752105,-21.166219538631086,2.0,0.5207060420909708,2.1592815711442923,0.7773252122299444,3.142857142857143,0.0,0.21816403682727648,7.0,5.0,0.21816403682727648,0.24500740673149984,0.5044127630685675,629.0,0.7089649273092662,0.5044127630685675,0.380671663040156,0.03047421456026,0.5207060420909708,80.0,21.166219538630987,0.6012886776675508,8.0,0.6520164081542908,4.0,23.603853982300883,446.00663716814086,41.259372029124556,2.0,0.00982050143438,1.4479885111323352,10.0,0.2336054769068532,0.506449422946368,69.8695652173913,12.449227824089258,1.2208122969788784,0.0,0.24500740673149984,1.8667550694041894,20.0,1.0690449676496978,0.028888557457444283,0.0,0.6082239803272842,0.6719876165083715,2.0,0.5207060420909708,0.24500740673149984,-23.49911504424778,1.5390345832497478,0.6798006519603141,37.90069303123568,-0.08553811149768872,19.686139309148736,2.0,0.19342354382447932,1473.0,0.19342354382447932,0.5552950487800741,333.0,0.21816403682727648,0.0,-1.8165229642152725,0.6719876165083715,42.701968771215206,0.5044127630685675,0.6719876165083715,0.4270196877121521,0.00258233237972,0.4881194840461643,0.0,0.19342354382447932,1.7919526932352419,0.006788866259334691,0.6520164081542908,0.6520164081542908,-0.13519358060617415,8.0,7947.066341939275,0.44875601363846773,3.0,1.757839343635201,0.572980312287848,5.0,13207.129353233831,0.0,22.606924643584524,9.818468845368628,3.0,0.6012886776675508,0.4881194840461643,30.0
1723,1,5.0393135801657,0.0,0.9995247148288974,0.77457574608175,3.6927621861152144E-4,0.0,0.0,0.27510225484918505,0.906074977384,0.0,0.0,2.0,4.923682914820286E-4,0.0,0.0,5.681818181818182,0.0,1.0,10.0,4.0,1.0,0.9992605118549308,0.0,4208.0,0.0,0.0,-0.0,0.174606545183155,4.923682914820286E-4,100.0,0.0,0.9995247148288974,23.0,1.0,12.0,0.0,0.0,6.108305922031972,0.0,0.034184520425602494,1.467128011861462,23.0,0.9015972799616292,0.04899064500246184,0.0,0.0,1.4092554739602103,1.3272536552993814,0.9992605118549308,3.030432883772633,0.0,3.029794329596265,0.19825475850613955,2480.0,0.8286618104993447,0.9999987256143267,11.0,4.923682914820286E-4,0.9992605118549308,0.0,0.9990678968724604,0.9976229672941662,0.0,0.0,0.0,16.0,0.9990140245420991,8124.0,0.9990140245420991,0.8894935275772204,3916.0,1.0,30.526834071885773,0.0,0.9999987256143267,51.7971442639094,0.0,0.9999987256143267,0.517971442639094,0.0,3.6927621861152144E-4,2480.0,0.9990140245420991,0.0,0.002831117676021664,1.0,1.0,0.0,6.0,0.0,0.0,2.0,2.0533554351937426,0.11324470704086657,6.0,0.0,0.0,48.20285573609059,0.0,5.0,0.9995247148288974,3.6927621861152144E-4,21.73913043478261
1727,1,NaN,2.2401172162797205,0.910334820783592,0.10895524656780008,0.14323843416370108,3.0783678250772226,0.0,NaN,NaN,39.3258853599102,-1.3025287533342642,-1.0,0.1613879003558719,1.9282641551953257,2.090302491103203,-1.0,0.0,0.8663455402192581,34.0,0.0,0.8663455402192581,0.8408389053730106,0.1202846975088968,572.0,0.43821858891980714,0.1202846975088968,NaN,NaN,0.1613879003558719,1.5384615384615385,52.97641824192591,0.910334820783592,1.0,0.9421672139708684,-1.0,8.25729537366548,2804.50071180687,NaN,64.0,NaN,NaN,65.0,0.8993684540095387,0.0905693950177936,39.224142368127524,83.87972666507255,-1.0,0.0,0.8408389053730106,NaN,98.46153846153847,-1.0,NaN,0.0,NaN,0.956425400938372,0.0,0.1613879003558719,0.8408389053730106,0.0,3.3218327248667654,0.9840879237555247,18.39811541688674,0.023791884795774924,20.310737577708288,0.0,0.8206798583827717,5620.0,0.8206798583827717,0.685478631752301,554.0,0.8663455402192581,0.0,-1.6463636716443284,0.956425400938372,10.177935943060499,0.1202846975088968,0.956425400938372,0.10177935943060498,NaN,0.14323843416370108,0.0,0.8206798583827717,1.4745501239842889,0.011565836298932384,0.9421672139708684,0.9421672139708684,-0.8528052203369734,32.0,124.19249364407194,0.7306772356928306,10.0,NaN,0.801779359430605,0.0,508.9025716336249,0.0,9.857651245551601,5.661582243385814,0.0,0.910334820783592,0.14323843416370108,0.0
1728,1,10.987754965826467,2.5658679090299588,0.7672209006951606,0.7116180318139644,0.14492753623188406,3.1394048379784056,0.0,0.13272286566341002,0.42570942667283,47.0082919832834,-1.3025287533342642,2.0,0.2492753623188406,2.003900714435792,2.1377224199288256,4.555555555555555,0.0,0.6739935471238732,0.0,6.0,0.6739935471238732,0.7105146127188972,0.1608695652173913,383.0,0.579263505935514,0.1608695652173913,0.5010395545266964,0.02960326183246,0.2492753623188406,62.5,52.97641824192591,0.7672209006951606,10.0,0.8928568391151631,14.0,8.25729537366548,2804.50071180687,12.897922945277674,6.0,0.005378837210200001,0.9847953334568664,16.0,0.5492647768025463,0.21594202898550724,40.214143449945034,82.3044005132915,1.2537639123535842,0.6068840579710145,0.7105146127188972,3.4964402118046265,37.5,4.18661889569349,0.09021232289819223,37.0,0.8162006158245964,0.8857766135685188,3.0,0.2492753623188406,0.7105146127188972,0.0,0.9912308989033523,0.8940115780808026,58.84594864716851,0.03658004150709048,22.87432542581633,9.0,0.49105006303980503,690.0,0.49105006303980503,0.8590375996121823,307.0,0.6739935471238732,5.36231884057971,-1.6463636716443284,0.8857766135685188,55.507246376811594,0.1608695652173913,0.8857766135685188,0.5550724637681159,6.029571694E-4,0.14492753623188406,67.0,0.49105006303980503,1.5129915169365211,0.02318840579710145,0.8928568391151631,0.8928568391151631,-0.822603798092528,0.0,5210.102598302691,0.7963405527935822,2.0,1.39388043097786,0.14492753623188406,4.0,1017.3855072463768,0.0,44.492753623188406,5.661582243385814,5.0,0.7672209006951606,0.14492753623188406,31.25
1730,1,43.593036016305035,3.4066702078988103,0.6580238095238096,0.0,0.269,3.815895688651571,0.0,0.02650410754481,0.09473884155264,81.26654806051677,-1.3025287533342642,2.0,0.298,1.927664119802031,2.159143264221981,4.3076923076923075,0.0,0.24431202600216673,0.0,0.0,0.24431202600216673,0.22254335260115596,0.279,700.0,0.7991605683953478,0.279,0.2283640258405646,0.01275318647802,0.298,66.66666666666666,67.40076687598162,0.6580238095238096,14.0,0.6617476190476189,11.0,8.784252669039146,4811.607389818061,69.92749860170595,7.0,0.005310005973835,1.5321036281187235,21.0,0.3724696356275304,0.248,45.65679758308157,116.95520746111168,1.433893225502841,0.0,0.22254335260115596,2.6666777598518516,33.33333333333333,2.2870874995874626,0.02021632305905615,0.0,0.9089779148834296,0.7002928571428572,6.0,0.298,0.22254335260115596,0.0,0.8812908992306927,0.786047619047619,128.11141079429004,0.09955884443300694,27.993620438411845,4.0,0.2781007751937982,1000.0,0.2781007751937982,0.6647619047619048,300.0,0.24431202600216673,0.0,-1.6463636716443284,0.7002928571428572,70.0,0.279,0.7002928571428572,0.7,9.6366001491E-4,0.269,0.0,0.2781007751937982,1.7698305385634645,0.021,0.6617476190476189,0.6617476190476189,-0.756923521250068,0.0,5210.102598302691,0.9468049285312659,2.0,1.8749120301493503,0.3,0.0,3271.258,0.0,30.0,5.802239772340354,3.0,0.6580238095238096,0.269,14.285714285714285
1731,1,NaN,2.9375334769545116,0.9698982195381142,0.11176167822865958,0.06777656477438136,3.4397898702101317,0.0,NaN,NaN,78.28552342369707,-1.4909115537192446,-1.0,0.05413027656477438,2.592514289880993,2.4215979887049994,-1.0,0.0,0.9506616486549189,42.0,0.0,0.9506616486549189,0.9246771388571129,0.04439592430858806,1144.0,0.5812437629171645,0.04439592430858806,NaN,NaN,0.05413027656477438,5.88235294117647,67.40076687598162,0.9698982195381142,1.0,0.9817749787965896,-1.0,9.719128113879004,4811.607389818061,NaN,16.0,NaN,NaN,17.0,0.841573443111714,0.14255822416302766,54.05075751417878,105.49600788751806,-1.0,0.0,0.9246771388571129,NaN,94.11764705882352,-1.0,NaN,0.0,NaN,0.9863827944554124,23.0,0.05413027656477438,0.9246771388571129,0.0,3.320771738890595,0.979688395024371,118.51754030092853,0.020425657840110086,32.329708235159245,2.0,0.9398412673504434,10992.0,0.9398412673504434,0.7173373091264319,1055.0,0.9506616486549189,0.0,-1.6856918270867882,0.9863827944554124,10.407569141193596,0.04439592430858806,0.9863827944554124,0.10407569141193596,NaN,0.06777656477438136,0.0,0.9398412673504434,1.5567660706125401,0.0015465793304221252,0.9817749787965896,0.9817749787965896,-0.8419285458740674,30.0,5210.102598302691,0.7927017058049475,10.0,NaN,0.7958515283842795,1.0,3271.258,0.0,9.597889374090247,5.9737218883457786,0.0,0.9698982195381142,0.06777656477438136,0.0
1735,1,NaN,3.355416468770607,0.9676767676767676,0.16515151515151513,0.06926406926406926,3.194587443677725,0.0,NaN,NaN,261.995341323901,-1.9415550210543906,-1.0,0.05541125541125541,2.347928748204373,2.3671263345195728,-1.0,0.0,0.9454545454545454,1.0,0.0,0.9454545454545454,0.9191919191919191,0.046753246753246755,330.0,0.6514758289626179,0.046753246753246755,NaN,NaN,0.05541125541125541,5.0,67.40076687598162,0.9676767676767676,1.0,0.9769535178626088,-1.0,9.764679715302492,4811.607389818061,NaN,19.0,NaN,NaN,20.0,0.7696969696969697,0.1974025974025974,51.00880109068277,89.98079383472707,-1.0,0.0,0.9191919191919191,NaN,95.0,-1.0,NaN,0.0,NaN,0.978708732345096,0.0,0.05541125541125541,0.9191919191919191,-12.69086035930738,2.8073549220576046,0.9707547334820061,143.853790834052,0.03470312616264615,33.3917258987651,0.0,0.9353535353535352,2310.0,0.9353535353535352,0.7749482924482924,330.0,0.9454545454545454,0.0,-1.749178825753534,0.978708732345096,14.285714285714285,0.046753246753246755,0.978708732345096,0.14285714285714285,NaN,0.06926406926406926,0.0,0.9353535353535352,1.5698867451408878,0.008658008658008658,0.9769535178626088,0.9769535178626088,-0.743778534651691,1.0,8728.998307250766,0.8195984446950708,7.0,NaN,0.7155844155844155,0.0,37287.531481481485,0.0,14.285714285714285,6.061411926635341,0.0,0.9676767676767676,0.06926406926406926,0.0
1736,1,NaN,3.390182891871353,0.6644477611940298,0.39105890922334524,0.2825520833333333,3.0929981271113394,0.0,NaN,NaN,253.728310842167,-1.9415550210543906,-1.0,0.3072916666666667,2.4705613796239994,2.3940556399696113,-1.0,0.0,0.38177399756986635,0.0,0.0,0.38177399756986635,0.3517752123720321,0.2760416666666667,500.0,0.6514758289626179,0.2760416666666667,NaN,NaN,0.3072916666666667,11.11111111111111,67.40076687598162,0.6644477611940298,1.0,0.7074365671641791,-1.0,10.40307519020907,4811.607389818061,NaN,8.0,NaN,NaN,9.0,0.45812356979405044,0.24088541666666666,51.49711265497103,86.65741265385324,-1.0,0.0,0.3517752123720321,NaN,88.88888888888889,-1.0,NaN,0.0,NaN,0.7629141791044775,1.0,0.3072916666666667,0.3517752123720321,-12.69086035930738,0.9331343166407831,0.8082686567164178,139.35397948705776,0.03470312616264615,32.942639682494224,1.0,0.32719605630456744,768.0,0.32719605630456744,0.7111194029850746,268.0,0.38177399756986635,0.0,-1.749178825753534,0.7629141791044775,65.10416666666666,0.2760416666666667,0.7629141791044775,0.6510416666666666,NaN,0.2825520833333333,0.0,0.32719605630456744,1.5698867451408878,0.01171875,0.7074365671641791,0.7074365671641791,-0.67772304267097,0.0,8728.998307250766,0.8195984446950708,2.0,NaN,0.2721354166666667,0.0,37287.531481481485,0.0,34.89583333333333,6.1840459082672234,1.0,0.6644477611940298,0.2825520833333333,11.11111111111111
1740,1,7.508591767241043,0.0,0.9035959879652148,0.19424522533539545,0.26500732064421667,0.0,0.0,0.71879499353135,1.28692474762189,0.0,0.0,2.0,0.18594436310395315,0.0,0.0,2.857142857142857,0.0,0.8663370421980624,0.0,4.0,0.8663370421980624,0.7052208643815201,0.12152269399707175,92.0,0.0,0.12152269399707175,0.07262476248540556,0.45996721558355,0.18594436310395315,100.0,0.0,0.9035959879652148,36.0,0.9739047068470593,7.0,0.0,0.0,0.8902878340922058,0.0,0.26369905545327,0.9158362664344971,36.0,0.9019654903843212,0.08931185944363104,0.0,0.0,0.9655890619117928,9.504636408003904,0.7052208643815201,2.6849389644492594,0.0,1.0885191544386492,0.5108158897798274,121.0,0.4629328593168401,0.9436075624852911,6.0,0.18594436310395315,0.7052208643815201,0.0,3.83550798457672,0.9921587580230303,0.0,0.0,0.0,6.0,0.7960191985250715,683.0,0.7960191985250715,0.8099631489104341,8.0,0.8663370421980624,17.71595900439239,0.0,0.9436075624852911,13.469985358711567,0.12152269399707175,0.9436075624852911,0.13469985358711567,0.0468182939867,0.26500732064421667,2337.0,0.7960191985250715,0.0,0.0527086383601757,0.9739047068470593,0.9739047068470593,0.0,0.0,0.0,0.0,19.0,1.408326420019514,0.7203513909224012,4.0,0.0,0.0,1.171303074670571,0.0,16.0,0.9035959879652148,0.26500732064421667,44.44444444444444
1742,1,NaN,7.973428849700271,0.8911774993451567,0.549772420190581,0.10345577048467725,1.773551540252531,0.0,NaN,NaN,109.5768671386159,-21.166219538631086,-1.0,0.10410780265159748,1.1164491581664129,0.2681069014730345,-1.0,0.0,0.82347465212921,1.0,1.0,0.82347465212921,0.7807805902062573,0.08411214953271028,2788.0,0.8471152913453861,0.08411214953271028,NaN,NaN,0.10410780265159748,1.7241379310344827,67.40076687598162,0.8911774993451567,1.0,0.9245266333296668,-1.0,11.903690265486723,4811.607389818061,NaN,57.0,NaN,NaN,58.0,0.605321391923295,0.20234731580091284,45.306490997052066,36.2388467106459,-1.0,0.0,0.7807805902062573,NaN,98.27586206896551,-1.0,NaN,0.0,NaN,0.9386679853220129,1.0,0.10410780265159748,0.7807805902062573,-23.49911504424778,0.9673602371807668,0.93523126498161,41.2093778727321,-0.05258338531485816,19.51230890627917,1.0,0.781973609246172,4601.0,0.781973609246172,0.7941574124705914,1813.0,0.82347465212921,0.0,-1.8165229642152725,0.9386679853220129,60.59552271245382,0.08411214953271028,0.9386679853220129,0.6059552271245382,NaN,0.10345577048467725,0.0,0.781973609246172,2.27977927294065,0.012605955227124538,0.9245266333296668,0.9245266333296668,-0.17059786204701488,9.0,7947.066341939275,0.5771780929388226,2.0,NaN,0.20930232558139536,1.0,13207.129353233831,0.0,39.404477287546186,5.646365592847813,1.0,0.8911774993451567,0.10345577048467725,1.7241379310344827
